Filename,Detected_Language,Whisper_Text,CMU_Raw_Text,Text_Similarity,CMU_Raw_Audio,Start_Time,Stop_Time,Source,Emotion
6slq62RwH3Q[1],en,"I just want to tell you our happy Labor Day. And I think I hope everyone, I hope all of you had a wonderful day today.","['sp' 'i' 'just' 'want' 'to' 'sp' 'tell' 'you' 'all' 'sp' 'happy' 'sp'
 'labor' 'day' 'sp' 'and' 'sp' 'i' 'hope' 'everyone' 'sp' 'all' 'of' 'you'
 'sp' 'had' 'a' 'wonderful' 'day' 'today' 'sp']",0.8597285067873304,6slq62RwH3Q,5.659,18.043,CMU-MOSEI,positive
7ZzbemE4QEE[8],en,"the only real safe investment, unfortunately, is paint.","['end' 'sp' 'the' 'only' 'real' 'safe' 'investment' 'sp' 'unfortunately'
 'is' 'paint' 'sp' 'paint']",0.8888888888888888,7ZzbemE4QEE,82.9727891156,87.9936507937,CMU-MOSEI,positive
8-Hi9NmF4rM[1],en,"You think Mr. Monkey's birthday's in? Oh. If you can guess the day in April, where we celebrate Mr. Monkey's birthday,","['you' 'think' 'mr' 'monkeys' 'birthdays' 'in' 'sp' 'oh' 'sp' 'if' 'you'
 'can' 'get' 'sp' 'the' 'day' 'sp' 'in' 'april' 'sp' 'where' 'we'
 'celebrate' 'mr' 'birthday']",0.8571428571428571,8-Hi9NmF4rM,27.828,34.565,CMU-MOSEI,positive
83859[1],en,It is a Michael Man film and it has two of the greatest actors of all time playing on the same movie. Al Pacino and Robert Janero.,"['heat' 'sp' 'it' 'is' 'a' 'michael' 'mann' 'film' 'and' 'it' 'has' 'two'
 'of' 'the' 'greatest' 'actors' 'sp' 'of' 'all' 'time' 'playing' 'on'
 'the' 'uhh' 'same' 'sp' 'movie' 'sp' 'al' 'pacino' 'sp' 'and' 'robert'
 'de' 'niro' 'this' 'sp' 'is' 'your']",0.8581560283687943,83859,4.38140589569,14.0816326531,CMU-MOSEI,positive
8404[8],en,really really good it has a great storyline the actors were great there was nothing bad about this movie I enjoy,"['really' 'really' 'good' 'it' 'has' 'a' 'great' 'storyline' 'the'
 'actors' 'were' 'great' 'there' 'was' 'nothing' 'bad' 'about' 'this'
 'movie' 'i' 'enjoyed']",0.9823008849557522,8404,22.351,27.212,CMU-MOSEI,positive
84133[18],en,One of the exceptions to my role is Daredevil.,"['sp' 'umm' 'one' 'of' 'the' 'exceptions' 'to' 'my' 'rule' 'sp' 'is'
 'daredevil' 'sp']",0.8775510204081632,84133,16.873,21.036,CMU-MOSEI,positive
84133[1],en,"I love everything about them, the cheese factor, the action sequences, the whole thing.","['umm' 'sp' 'i' 'sp' 'love' 'everything' 'about' 'them' 'the' 'cheese'
 'factor' 'the' 'sp' 'action' 'sequences' 'sp' 'the' 'whole' 'thing' 'sp']",0.942528735632184,84133,5.469,11.258,CMU-MOSEI,positive
84176[3],en,better. That's how much I love them. I'm like a big fan.,"['better' 'sp' ""that's"" 'how' 'much' 'i' 'love' 'them' ""i'm"" 'like' 'a'
 'sp' 'big' 'sp' 'fan' 'sp' 'umm']",0.8547008547008547,84176,11.675,14.521,CMU-MOSEI,positive
8lfS97s2AKc[3],en,Enjoy this story takes place in the second grade and I still remember it because of how stupid and ridiculous The situation was so basically,"['enjoy' 'this' 'story' 'takes' 'place' 'in' 'the' 'second' 'grade' 'and'
 'i' 'still' 'remember' 'it' 'sp' 'because' 'of' 'how' 'stupid' 'and'
 'ridiculous' 'sp' 'the' 'sp' 'situation' 'sp' 'was' 'so' 'basically']",0.9785714285714284,8lfS97s2AKc,13.491,22.443,CMU-MOSEI,positive
8qCNtqjygW8[0],en,"For the building on Mars and balloons up as his eyeballs pop out, it isn't really plausible. Not that much.","['of' 'a' 'building' 'on' 'mars' 'and' 'balloons' 'up' 'as' 'his'
 'eyeballs' 'pop' 'out' 'sp' 'really' 'plausible' 'not' 'that' 'much']",0.8944723618090452,8qCNtqjygW8,0.0,5.312,CMU-MOSEI,positive
8qCNtqjygW8[6],en,fun. Just don't believe everything you see. Thanks for watching!,"['fun' 'sp' 'just' 'believe' 'everything' 'you' 'see' 'sp' 'thanks' 'for'
 'watching']",0.907563025210084,8qCNtqjygW8,54.617,56.994,CMU-MOSEI,positive
9-EO2oCAGA4[5],en,"life. How many Canadians grew up with a church or a synagogue nearby, a place where they could practice their faith and build community?","['everyday' 'life' 'many' 'sp' 'canadians' 'grew' 'up' 'with' 'a' 'church'
 'or' 'a' 'synagogue' 'nearby' 'sp' 'a' 'place' 'where' 'they' 'could'
 'practice' 'their' 'faith' 'sp' 'build' 'community' 'sp' 'many']",0.9381818181818182,9-EO2oCAGA4,12.543,20.437,CMU-MOSEI,positive
91844[9],en,They always keep me in suspense every time I watched it and I've seen it about a million times now.,"['sp' 'bound' 'keeps' 'me' 'in' 'suspense' 'sp' 'every' 'time' 'i'
 'watched' 'it' 'sp' 'and' ""i've"" 'seen' 'it' 'about' 'a' 'million' 'sp'
 'times' 'now' 'sp']",0.883248730964467,91844,40.34,46.927,CMU-MOSEI,positive
92291[1],en,"Anyways, I skew places guy named Nick Persons who has just married the woman of his dream, Suzanne. And he wants to sell down. So he buys a quiet suburban house to escape the hustle and bustle of the city life. And I'm going to go to the next station.","['sp' 'anyways' 'sp' 'ice' 'cube' 'plays' 'this' 'guy' 'named' 'nick' 'sp'
 'persons' 'sp' 'who' 'has' 'sp' 'just' 'married' 'sp' 'the' 'woman' 'of'
 'his' 'dreams' 'suzanne' 'sp' 'and' 'sp' 'umm' 'he' 'wants' 'to' 'settle'
 'down' 'sp' 'so' 'he' 'sp' 'buys' 'a' 'quiet' 'suburban' 'house' 'sp'
 'to' 'escape' 'sp' 'you' 'know' 'sp' 'the' 'hustle' 'and' 'bustle' 'of'
 'sp' 'you' 'know' 'sp' 'the' 'sp' 'city' 'sp' 'life' 'sp' 'and']",0.9068825910931174,92291,13.76,34.934,CMU-MOSEI,positive
92291[3],en,"But sadly what happens is that it has to have actually becomes very very expensive to fix up. And yes, to deal with this like really weird crazy contractor and it's just a barrel of laughs.","['sp' 'but' 'sp' 'sadly' 'what' 'happens' 'is' 'sp' 'that' 'sp' 'umm' 'sp'
 'his' 'house' 'sp' 'actually' 'sp' 'becomes' 'very' 'very' 'expensive'
 'sp' 'to' 'fix' 'up' 'sp' 'and' 'he' 'has' 'to' 'deal' 'with' 'this'
 'like' 'sp' 'really' 'weird' 'sp' 'crazy' 'sp' 'contractor' 'sp' 'and'
 'sp' ""it's"" 'just' 'a' 'barrel' 'of' 'laughs' 'sp']",0.9375,92291,43.233,59.219,CMU-MOSEI,positive
92291[7],en,bad. I just felt like we were going nowhere and basically I just really wanted it to end. So overall I would not recommend this movie.,"['pretty' 'bad' 'i' 'just' 'felt' 'like' 'we' 'were' 'going' 'nowhere'
 'sp' 'and' 'sp' 'basically' 'i' 'just' 'really' 'wanted' 'it' 'to' 'sp'
 'end' '{lg}' 'sp' 'so' 'overall' 'i' 'would' 'not' 'recommend' 'this'
 'sp' 'movie' 'sp' 'alright']",0.8912280701754386,92291,81.626,91.107,CMU-MOSEI,positive
97095[15],en,So it's the personal vendetta thing and overall it's very action packed.,"['also' 'sp' 'so' ""it's"" 'like' 'a' 'personal' 'vendetta' 'sp' 'thing'
 'and' 'overall' ""it's"" 'sp' 'very' 'action' 'packed' 'sp']",0.8774193548387097,97095,86.395,90.528,CMU-MOSEI,positive
97095[37],en,"a lot of agile action, this is a lot of explosions, a lot of stuff crashing, a lot of helicopter you want gunfire, everything.","['a' 'lot' 'of' 'action' 'if' 'you' 'love' 'action' 'this' 'is' 'a' 'lot'
 'of' 'explosions' 'sp' 'a' 'sp' 'lot' 'of' 'stuff' 'crashing' 'a' 'lot'
 'of' 'helicopters' 'a' 'lot' 'of' 'gunfire' 'sp' 'everything' 'sp' 'this'
 'movie']",0.875,97095,32.777,39.175,CMU-MOSEI,positive
97095[3],en,fighting this movie says everything every moment,['fighting' 'this' 'movie' 'has' 'everything' 'every' 'moment'],0.968421052631579,97095,39.961,42.058,CMU-MOSEI,positive
97095[4],en,everything every moment is an action pack.,['has' 'everything' 'every' 'moment' 'is' 'sp' 'action' 'packed' 'sp'],0.9302325581395348,97095,41.058,43.555,CMU-MOSEI,positive
9K4aWWoXuyU[0],en,"Hi, my name is Randy and I am thrilled that the Obama administration is doing what they're doing on the internet.","['sp' 'randi' 'hi' 'my' ""name's"" 'randi' 'and' 'sp' ""i'm"" 'sp' 'thrilled'
 'sp' 'that' 'sp' 'the' 'administration' 'sp' 'is' 'doing' 'what' 'they'
 'are' 'doing' 'sp' 'with' 'the' 'internet' 'sp' 'i' 'think']",0.85,9K4aWWoXuyU,0.0,7.966,CMU-MOSEI,positive
9PzZSheh10U[17],en,Let's build the right strategies or programs to increase customer loyalty and let's take what our customers are saying and include that feedback.,"['that' 'sp' ""let's"" 'build' 'the' 'right' 'sp' 'strategies' 'or'
 'programs' 'sp' 'to' 'increase' 'customer' 'loyalty' 'sp' 'and' ""let's""
 'take' 'what' 'our' 'customers' 'are' 'saying' 'and' 'include' 'their'
 'sp' 'feedback' 'sp']",0.9533333333333334,9PzZSheh10U,151.218,160.459,CMU-MOSEI,positive
9VZ4cpoTFbo[0],en,"To be a confident investor, you need to understand investment risk.","['sp' 'to' 'be' 'a' 'confident' 'investor' 'sp' 'you' 'need' 'to'
 'understand' 'investment' 'risk' 'sp' 'but']",0.920863309352518,9VZ4cpoTFbo,4.581,9.612,CMU-MOSEI,positive
BJS5KCSowgU[1],en,"It's really good so that I have no distractions. We have a group of support in this round to help you get through it. So,","['plus' 'sp' ""it's"" 'sp' 'really' 'good' 'sp' 'to' 'have' 'no'
 'distractions' 'and' 'have' 'a' 'group' 'of' 'supporters' 'around' 'to'
 'help' 'you' 'get' 'through' ""it's"" 'sp']",0.8739495798319328,BJS5KCSowgU,19.497,25.476,CMU-MOSEI,positive
BMhG11CXgww[3],en,the seller. It ensures that member companies will make no statements or promises that might mislead other customers or prospective salespeople.,"['the' 'seller' 'sp' 'it' 'ensures' 'that' 'member' 'companies' 'will'
 'make' 'no' 'statements' 'or' 'promises' 'that' 'might' 'mislead'
 'either' 'consumers' 'or' 'prospective' 'sales' 'people' 'pyramid'
 'schemes']",0.913907284768212,BMhG11CXgww,41.138,48.813,CMU-MOSEI,positive
Bg-PA5KTjNs[8],en,I followed the instructions closely and after a few weeks the hair loss actually stopped.,"['fault' 'sp' 'i' 'followed' 'the' 'instructions' 'closely' 'and' 'after'
 'a' 'few' 'weeks' 'sp' 'the' 'hair' 'loss' 'actually' 'stopped' 'sp'
 'then']",0.925531914893617,Bg-PA5KTjNs,50.427,56.296,CMU-MOSEI,positive
CL4hDu95Eqw[2],en,"We looked at the US as the bastion of capitalism, the example that we hope to be and","['we' 'looked' 'at' 'the' 'us' 'as' 'the' 'bastion' 'of' 'capitalism'
 'the' 'example' 'that' 'we' 'hoped' 'sp' 'to' 'be' 'and' 'we']",0.935672514619883,CL4hDu95Eqw,29.045,33.647,CMU-MOSEI,positive
CZigX1ntOsI[0],en,"Hi everyone, I wanted to share some information about the high set test. You may have heard of the new high set or high school equivalency test and have some questions about it.","['hi' 'everyone' 'sp' 'i' 'sp' 'wanted' 'to' 'share' 'some' 'information'
 'sp' 'about' 'the' 'sp' 'test' 'sp' 'you' 'may' 'have' 'heard' 'of' 'the'
 'new' 'sp' 'or' 'high' 'sp' 'school' 'equivalency' 'test' 'and' 'have'
 'some' 'questions' 'about' 'it' 'sp' ""that's"" 'perfectly']",0.9261363636363636,CZigX1ntOsI,0.0,12.665,CMU-MOSEI,positive
CZigX1ntOsI[13],en,So dozens of states began looking for an alternative program and that's where high set comes in.,"['doubled' 'sp' 'so' 'dozens' 'of' 'states' 'began' 'looking' 'for' 'an'
 'alternative' 'program' 'and' 'sp' ""that's"" 'where' 'sp' 'comes' 'in'
 'sp' 'it' 'was']",0.914572864321608,CZigX1ntOsI,61.312,67.321,CMU-MOSEI,positive
CuF-UOcAFG8[2],en,"but the fact that it exists was really groundbreaking and I don't think we should forget that. It has built up relationships between people, between institutions, and it has changed the IPR world. It's changed the business world.","['choose' 'sp' 'but' 'the' 'fact' 'that' 'it' 'exists' 'sp' 'was' 'really'
 'ground' 'breaking' 'and' 'i' 'think' 'we' 'should' 'forget' 'sp' 'that'
 'it' 'has' 'sp' 'built' 'up' 'sp' 'relationships' 'between' 'people'
 'between' 'institutions' 'sp' 'and' 'sp' 'it' 'sp' 'has' 'changed' 'the'
 'world' 'changed' 'the' 'business' 'sp']",0.9363636363636364,CuF-UOcAFG8,90.875,104.576,CMU-MOSEI,positive
E8MuzHUhUHk[5],en,"And after the trade show, be sure to visit bonagora.com to learn how to enhance your professional buying experience in between the trade show seasons.","['sp' 'and' 'sp' 'after' 'the' 'trade' 'show' 'be' 'sure' 'to' 'visit'
 'to' 'learn' 'sp' 'how' 'to' 'enhance' 'your' 'professional' 'buying'
 'experience' 'in' 'between' 'the' 'trade' 'show' 'seasons' 'sp' 'thank']",0.9387755102040816,E8MuzHUhUHk,103.636,111.959,CMU-MOSEI,positive
F59hwsm4Ld0[32],en,"for $500 because if they give you a report that's empty that shows everything is good. Well, they're","['something' 'sp' 'for' 'because' 'if' 'they' 'give' 'you' 'a' 'report'
 'that' 'is' 'empty' 'that' 'shows' 'everything' 'is' 'good' 'sp' 'well'
 'then']",0.8855721393034826,F59hwsm4Ld0,170.30430839,175.504761905,CMU-MOSEI,positive
F59hwsm4Ld0[45],en,So let's talk about the top three questions that you need to be asking your whole inspector question number,"['elementary' 'sp' ""let's"" 'talk' 'about' 'the' 'top' 'sp' 'three'
 'questions' 'you' 'need' 'to' 'be' 'asking' 'your' 'home' 'inspector'
 'question' 'number']",0.926605504587156,F59hwsm4Ld0,31.2004535147,36.5006802721,CMU-MOSEI,positive
FB_b1dm0SRY[13],en,And I don't think that very many people get that chance.,"['bottom' 'sp' 'and' 'i' 'sp' 'think' 'sp' 'that' 'sp' 'very' 'many'
 'people' 'get' 'that' 'sp' 'chance' 'sp']",0.8928571428571429,FB_b1dm0SRY,54.667,60.865,CMU-MOSEI,positive
FB_b1dm0SRY[7],en,This is way more exciting than middle age.,['sp' 'this' 'is' 'way' 'more' 'exciting' 'than' 'middle' 'age' 'sp'],0.9302325581395348,FB_b1dm0SRY,159.14,162.474,CMU-MOSEI,positive
FB_b1dm0SRY[8],en,Right? This is the meat of becoming a person.,"['sp' 'right' 'sp' 'this' 'is' 'sp' 'the' 'meat' 'sp' 'of' 'becoming' 'sp'
 'a' 'person' 'it' 'sp']",0.8723404255319149,FB_b1dm0SRY,163.679,169.618,CMU-MOSEI,positive
FHDVQkU-nGI[5],en,So the three things to answer this question really well are first talk about how much you admire the company,"['sp' 'the' 'team' 'sp' 'so' 'the' 'three' 'things' 'sp' 'to' 'answer'
 'this' 'question' 'really' 'well' 'sp' 'are' 'sp' 'first' 'sp' 'talk'
 'about' 'how' 'much' 'you' 'admire' 'the' 'company' 'sp']",0.9385964912280702,FHDVQkU-nGI,41.178,48.573,CMU-MOSEI,positive
GpRDC-S88dM[0],en,Hi everyone! 2016 is almost finished and that seems so crazy to me because it feels like yesterday I was sitting down and talking about the things that I'd like to do in 2016.,"['hi' 'sp' 'everyone' 'sp' 'is' 'almost' 'finished' 'sp' 'and' 'that'
 'seem' 'so' 'crazy' 'to' 'me' 'because' 'it' 'feels' 'like' 'yesterday'
 'i' 'was' 'sitting' 'down' 'and' 'talking' 'about' 'the' 'things' 'that'
 ""i'd"" 'like' 'to' 'do' 'sp' 'in' 'sp']",0.9325513196480938,GpRDC-S88dM,0.0,12.196,CMU-MOSEI,positive
HGicRLwgtkM[6],en,And researchers from Kyoto University showed that dogs can match their owner's face to their owner's voice.,"['expressions' 'sp' 'and' 'researchers' 'from' 'kyoto' 'university'
 'showed' 'that' 'sp' 'dogs' 'can' 'match' 'their' 'face' 'to' 'their'
 'voice' 'sp' 'furthermore']",0.8868778280542986,HGicRLwgtkM,47.044,53.432,CMU-MOSEI,positive
HXuRR2eBHHQ[0],en,speakers. I'm so excited to shake hands with your founders and to see everybody and we're going to have a great time together there. Get a lot of,"['speakers' ""i'm"" 'so' 'excited' 'to' 'shake' 'hands' 'with' 'your'
 'founders' 'sp' 'and' 'to' 'see' 'everybody' 'sp' 'and' ""we're"" 'gonna'
 'have' 'a' 'great' 'time' 'together' 'there' ""you've"" 'got' 'a' 'lot'
 'of' 'speakers']",0.9120521172638436,HXuRR2eBHHQ,48.332,56.336,CMU-MOSEI,positive
HXuRR2eBHHQ[1],en,I'm the author of the Traveler's Gift and the Notisher and I am really looking forward to being with you guys in Cleveland this summer.,"['andrews' ""i'm"" 'the' 'author' 'of' 'the' ""traveler's"" 'gift' 'and' 'the'
 'sp' 'and' 'i' 'am' 'really' 'looking' 'forward' 'to' 'being' 'with'
 'you' 'guys' 'sp' 'in' 'cleveland' 'this' 'summer' ""i'm"" 'actually']",0.8780487804878049,HXuRR2eBHHQ,3.184,11.388,CMU-MOSEI,positive
IAmZ5iWHxw4[1],en,"Buddy, you know, for me that's a very easy answer which is I just believe in my holistic purpose, right?","['sp' 'mahdi' 'sp' 'you' 'know' 'sp' 'for' 'me' ""that's"" 'a' 'very' 'easy'
 'answer' 'which' 'is' 'sp' 'i' 'just' 'believe' 'in' 'my' 'holistic' 'sp'
 'purpose' 'sp' ""i'm""]",0.8761904761904762,IAmZ5iWHxw4,37.995,44.582,CMU-MOSEI,positive
JCg26b8EO48[6],en,Because this world is broken but beautiful and God uses us to help restore it before our funeral.,"['sp' 'cause' 'this' 'sp' 'world' 'is' 'sp' 'broken' 'but' 'sp'
 'beautiful' 'sp' 'and' 'god' 'uses' 'sp' 'us' 'sp' 'to' 'help' 'restore'
 'it' 'before' 'our' 'sp' 'funerals' 'sp']",0.953846153846154,JCg26b8EO48,36.109,42.896,CMU-MOSEI,positive
JF-5nlUNx_g[14],en,But this coming week we're going to have more fun in the sense that you're not going to work that hard because you're going to be using a flat bed scanner. And you're going to be a bit shocked at some of the wonderful images you can get from that.,"['you' 'sp' 'but' 'sp' 'this' 'coming' 'week' ""we're"" 'going' 'to' 'have'
 'sp' 'more' 'sp' 'fun' 'sp' 'in' 'the' 'sense' 'that' 'sp' ""you're"" 'not'
 'aware' 'sp' 'that' 'hard' 'sp' 'because' ""you're"" 'going' 'to' 'be'
 'using' 'a' 'flatbed' 'scanner' 'and' ""you're"" 'going' 'to' 'be' 'sp' 'a'
 'bit' 'sp' 'shocked' 'at' 'sp' 'some' 'of' 'the' 'wonderful' 'images'
 'you' 'can' 'get' 'sp' 'from' 'that' 'sp' 'so']",0.9437751004016064,JF-5nlUNx_g,147.586,163.991,CMU-MOSEI,positive
JF-5nlUNx_g[15],en,So in any event we hope we're going to create something wonderful for you.,"['that' 'sp' 'so' 'sp' 'in' 'any' 'event' 'sp' 'we' 'hope' ""we're"" 'going'
 'to' 'sp' 'create' 'something' 'wonderful' 'for' 'you' 'sp' 'have']",0.9056603773584906,JF-5nlUNx_g,163.37,168.96,CMU-MOSEI,positive
JHW3nD6flgU[5],en,"That is it, please like this video if you feel less stressed out about answering fast food interview questions. Remember,","['that' 'is' 'it' 'sp' 'please' 'like' 'this' 'video' 'if' 'sp' 'you'
 'feel' 'less' 'stressed' 'out' 'sp' 'about' 'answering' 'fast' 'food'
 'interview' 'questions' 'sp' 'remember']",0.9707112970711296,JHW3nD6flgU,31.769,37.299,CMU-MOSEI,positive
K9-KyChw8RM[1],en,"So that's why you need to buy Sway, how to choose and use promotional products from marketing your business today.","['area' 'sp' 'so' ""that's"" 'why' 'sp' 'you' 'need' 'to' 'sp' 'buy' 'how'
 'to' 'choose' 'and' 'use' 'promotional' 'products' 'for' 'marketing'
 'your' 'business' 'sp' 'today' 'sp']",0.9427312775330396,K9-KyChw8RM,77.226,84.771,CMU-MOSEI,positive
KPeos6f4HuQ[1],en,about them but Walter mostly has written and done so much so forgive me if I miss a major pieces of his work.,"['about' 'them' 'but' 'sp' 'walter' 'mosley' 'has' 'written' 'and' 'done'
 'sp' 'so' 'much' 'so' 'sp' 'forgive' 'me' 'if' ""i'm"" 'missing' 'major'
 'pieces' 'of' 'his' 'work' 'sp' 'so' 'sp' 'i']",0.9162995594713657,KPeos6f4HuQ,5.01,13.273,CMU-MOSEI,positive
Kn99u05vlpA[3],en,"So, if you're a borrower, this peer-to-peer lending network might be just what you've been looking for.","['risk' 'sp' 'so' 'sp' 'if' ""you're"" 'borrower' 'sp' 'this' 'peer' 'to'
 'peer' 'lending' 'network' 'sp' 'might' 'sp' 'be' 'just' 'what' ""you've""
 'been' 'looking' 'for' 'sp']",0.909952606635071,Kn99u05vlpA,29.365,36.241,CMU-MOSEI,positive
LJGL2sGvSS0[11],en,"When Target Click first started, I never considered myself an entrepreneur. In fact, I considered myself risk-inverse, which is not typically a characteristic you see in entrepreneurs.","['it' 'sp' 'when' 'target' 'click' 'sp' 'first' 'sp' 'started' 'sp' ""i'd""
 'never' 'considered' 'myself' 'sp' 'an' 'entrepreneur' 'or' 'in' 'fact'
 'i' 'considered' 'myself' 'sp' 'risk' 'sp' 'adverse' 'sp' 'which' 'is'
 'not' 'typically' 'a' 'characteristic' 'sp' 'you' 'sp' 'see'
 'entrepreneurs' 'sp']",0.9164420485175202,LJGL2sGvSS0,127.701,138.549,CMU-MOSEI,positive
LUKIYWa0UGA[0],en,"my heart, I love you and thank you.","['my' 'sp' 'heart' 'sp' 'i' 'love' 'you' 'sp' 'and' 'sp' 'thank' 'you'
 'sp']",0.9014084507042254,LUKIYWa0UGA,16.773,19.669,CMU-MOSEI,positive
LUKIYWa0UGA[6],en,family. God has blessed me with you guys so much and I am just very thankful for all that you have done.,"['great' 'family' 'god' 'has' 'blessed' 'me' 'with' 'guys' 'so' 'much'
 'and' ""i'm"" 'just' 'very' 'thankful' 'for' 'sp' 'all' 'you' 'have' 'done'
 'sp' 'mom']",0.903846153846154,LUKIYWa0UGA,51.923,56.904,CMU-MOSEI,positive
LcfubBagG6Q[9],en,"If you want to do whatever you want to do to your like clothes, to your body, to your hair, whatever it is, people are really Receptive to that","['normal' 'sp' 'if' 'you' 'want' 'sp' 'to' 'do' 'whatever' 'you' 'want'
 'to' 'do' 'sp' 'to' 'your' 'sp' 'like' 'sp' 'clothes' 'sp' 'to' 'your'
 'body' 'sp' 'to' 'your' 'hair' 'whatever' 'it' 'is' 'sp' 'people' 'are'
 'really' 'receptive' 'to' 'that' 'jacob' 'that']",0.9133333333333332,LcfubBagG6Q,22.54,31.592,CMU-MOSEI,positive
